timestamp,CPU,Memory,GPU_Util,GPU_Mem,GPU_Mem_Free,Power
2023-04-19 09:20:18,64.2,73.2,0,2306,3661,19.27
2023-04-19 09:20:19,64.2,73.2,45,2306,3661,12.64
2023-04-19 09:20:20,64.2,73.2,0,2306,3661,18.27
2023-04-19 09:20:21,64.1,73.3,45,2306,3661,46.96
2023-04-19 09:20:22,64.1,73.3,23,2306,3661,16.08
2023-04-19 09:20:23,64.1,73.6,26,2306,3661,46.04
2023-04-19 09:20:25,63.9,72.5,0,2306,3661,12.33
2023-04-19 09:20:26,63.9,72.5,46,2306,3661,34.67
2023-04-19 09:20:27,63.8,72.5,25,2306,3661,42.78
2023-04-19 09:20:28,63.8,72.6,38,2306,3661,30.93
2023-04-19 09:20:30,63.8,72.6,45,2306,3661,14.43
2023-04-19 09:20:31,63.8,72.8,45,2306,3661,15.81
2023-04-19 09:20:32,63.8,73.0,37,2306,3661,17.35
2023-04-19 09:20:33,63.8,73.0,7,2306,3661,47.96
2023-04-19 09:20:34,63.7,73.0,45,2306,3661,30.22
2023-04-19 09:20:35,63.7,73.0,45,2306,3661,14.03
2023-04-19 09:20:36,63.7,73.0,29,2306,3661,16.86
2023-04-19 09:20:37,63.7,73.3,16,2306,3661,32.44
2023-04-19 09:20:38,63.7,73.5,45,2306,3661,46.27
2023-04-19 09:20:39,63.7,73.5,44,2306,3661,16.47
2023-04-19 09:20:40,63.7,73.8,8,2306,3661,15.68
2023-04-19 09:20:41,63.6,74.0,38,2306,3661,15.88
2023-04-19 09:20:42,63.6,74.2,39,2306,3661,47.65
2023-04-19 09:20:44,63.6,74.2,13,2306,3661,48.60
2023-04-19 09:20:45,63.6,74.2,38,2306,3661,13.75
2023-04-19 09:20:46,63.6,74.5,45,2306,3661,17.73
2023-04-19 09:20:47,63.5,74.5,0,2306,3661,12.60
2023-04-19 09:20:48,63.6,74.5,46,2306,3661,13.23
2023-04-19 09:20:49,63.5,74.5,14,2306,3661,47.86
2023-04-19 09:20:50,63.5,74.5,45,2306,3661,19.33
2023-04-19 09:20:51,63.5,74.5,0,2306,3661,25.82
2023-04-19 09:20:52,63.5,74.5,55,2306,3661,17.79
2023-04-19 09:20:53,63.5,74.5,27,2306,3661,19.49
2023-04-19 09:20:54,63.4,74.5,18,2306,3661,48.73
2023-04-19 09:20:55,63.4,74.5,45,2306,3661,19.25
2023-04-19 09:20:56,63.2,74.6,0,2306,3661,8.80
2023-04-19 09:20:58,63.3,73.2,42,2306,3661,19.21
2023-04-19 09:20:59,63.2,73.2,0,2306,3661,9.90
2023-04-19 09:21:00,63.2,73.2,57,2306,3661,19.29
2023-04-19 09:21:01,63.2,73.2,1,2306,3661,46.36
2023-04-19 09:21:02,63.2,73.2,44,2306,3661,19.11
2023-04-19 09:21:03,63.1,73.3,0,2306,3661,16.59
2023-04-19 09:21:04,63.2,73.3,59,2306,3661,19.41
2023-04-19 09:21:05,63.1,73.3,2,2306,3661,13.43
2023-04-19 09:21:06,63.0,73.4,0,2306,3661,43.39
2023-04-19 09:21:07,62.9,73.6,65,2306,3661,47.09
2023-04-19 09:21:09,62.9,73.6,37,2306,3661,16.22
2023-04-19 09:21:10,62.9,73.6,45,2306,3661,48.00
2023-04-19 09:21:11,62.9,73.6,29,2306,3661,44.16
2023-04-19 09:21:12,62.9,73.7,30,2306,3661,45.98
2023-04-19 09:21:13,62.9,73.9,30,2306,3661,44.88
2023-04-19 09:21:14,62.9,73.9,45,2306,3661,16.37
2023-04-19 09:21:15,62.8,74.2,0,2306,3661,48.10
2023-04-19 09:21:16,62.8,74.2,45,2306,3661,14.53
2023-04-19 09:21:17,62.9,74.4,45,2306,3661,18.14
2023-04-19 09:21:18,62.9,74.4,27,2306,3661,14.89
2023-04-19 09:21:19,62.8,74.4,18,2306,3661,46.10
2023-04-19 09:21:20,62.8,74.4,45,2306,3661,16.26
2023-04-19 09:21:21,62.7,74.4,11,2306,3661,15.39
2023-04-19 09:21:22,62.7,74.4,34,2306,3661,25.44
2023-04-19 09:21:23,62.7,74.5,45,2306,3661,42.39
2023-04-19 09:21:25,62.7,74.7,45,2306,3661,45.85
2023-04-19 09:21:26,62.7,74.7,45,2306,3661,17.97
2023-04-19 09:21:27,62.7,74.7,1,2306,3661,13.46
2023-04-19 09:21:28,62.7,75.0,44,2306,3661,14.02
2023-04-19 09:21:29,62.7,75.2,45,2306,3661,15.43
2023-04-19 09:21:30,62.7,75.4,45,2306,3661,14.86
2023-04-19 09:21:31,62.7,75.7,44,2306,3661,44.16
2023-04-19 09:21:32,62.7,75.7,0,2306,3661,15.57
2023-04-19 09:21:33,62.6,75.9,19,2306,3661,37.97
2023-04-19 09:21:34,62.6,75.9,41,2306,3661,18.89
2023-04-19 09:21:35,62.6,76.2,44,2306,3661,19.98
2023-04-19 09:21:36,62.6,76.4,2,2306,3661,42.23
2023-04-19 09:21:37,62.6,76.4,43,2306,3661,14.51
2023-04-19 09:21:38,62.5,76.4,34,2306,3661,13.68
2023-04-19 09:21:40,62.5,76.4,11,2306,3661,38.55
2023-04-19 09:21:41,62.5,76.4,45,2306,3661,18.00
2023-04-19 09:21:42,62.5,76.4,37,2306,3661,14.32
2023-04-19 09:21:43,62.5,76.4,15,2306,3661,16.68
2023-04-19 09:21:44,62.5,76.4,37,2306,3661,47.96
2023-04-19 09:21:45,62.4,76.4,45,2306,3661,48.02
2023-04-19 09:21:46,62.4,76.4,39,2306,3661,25.16
2023-04-19 09:21:47,62.4,76.4,17,2306,3661,14.98
2023-04-19 09:21:48,62.4,76.6,45,2306,3661,16.46
2023-04-19 09:21:49,62.4,76.6,45,2306,3661,17.00
2023-04-19 09:21:50,62.4,76.6,27,2306,3661,45.24
2023-04-19 09:21:51,62.4,76.6,18,2306,3661,18.81
2023-04-19 09:21:52,62.4,76.6,45,2306,3661,13.86
2023-04-19 09:21:53,62.4,76.6,45,2306,3661,11.99
2023-04-19 09:21:54,62.3,76.8,1,2306,3661,48.92
2023-04-19 09:21:55,62.2,76.8,44,2306,3661,16.52
2023-04-19 09:21:56,62.2,76.8,16,2306,3661,28.18
2023-04-19 09:21:58,62.2,77.0,29,2306,3661,44.44
2023-04-19 09:21:59,62.2,77.0,45,2306,3661,47.79
2023-04-19 09:22:00,62.2,77.1,45,2306,3661,20.57
2023-04-19 09:22:01,62.2,77.1,44,2306,3661,16.55
2023-04-19 09:22:02,62.2,77.1,15,2306,3661,16.36
2023-04-19 09:22:03,62.2,77.3,30,2306,3661,37.65
2023-04-19 09:22:04,62.2,77.3,45,2306,3661,46.18
2023-04-19 09:22:05,62.2,77.5,45,2306,3661,40.09
2023-04-19 09:22:06,62.2,77.5,36,2306,3661,13.97
2023-04-19 09:22:07,62.2,77.5,9,2306,3661,13.55
2023-04-19 09:22:08,62.2,77.6,45,2306,3661,42.19
2023-04-19 09:22:09,62.2,77.6,16,2306,3661,41.47
2023-04-19 09:22:10,62.0,77.6,29,2306,3661,14.97
2023-04-19 09:22:11,62.0,77.8,45,2306,3661,17.40
2023-04-19 09:22:12,62.0,77.8,38,2306,3661,47.49
2023-04-19 09:22:13,62.0,77.9,7,2306,3661,19.15
2023-04-19 09:22:15,62.0,77.9,45,2306,3661,17.89
2023-04-19 09:22:16,62.0,77.9,14,2306,3661,44.39
2023-04-19 09:22:17,62.0,78.1,31,2306,3661,48.07
2023-04-19 09:22:18,62.0,78.1,45,2306,3661,15.32
2023-04-19 09:22:19,62.0,78.1,45,2306,3661,16.83
2023-04-19 09:22:20,62.0,78.3,13,2306,3661,13.30
2023-04-19 09:22:21,62.0,78.3,31,2306,3661,46.34
2023-04-19 09:22:22,62.0,78.4,45,2306,3661,43.60
2023-04-19 09:22:23,62.0,78.4,45,2306,3661,13.97
2023-04-19 09:22:24,62.0,78.4,26,2306,3661,16.35
2023-04-19 09:22:25,62.0,78.6,19,2306,3661,12.65
2023-04-19 09:22:26,62.0,78.6,45,2306,3661,38.42
2023-04-19 09:22:27,62.0,78.7,45,2306,3661,45.89
2023-04-19 09:22:28,61.9,78.7,32,2306,3661,42.84
2023-04-19 09:22:29,61.8,78.7,29,2306,3661,14.88
2023-04-19 09:22:31,61.9,78.9,45,2306,3661,13.59
2023-04-19 09:22:32,61.9,78.9,45,2306,3661,15.70
2023-04-19 09:22:33,61.8,79.1,30,2306,3661,42.31
2023-04-19 09:22:34,61.8,79.1,19,2306,3661,46.94
2023-04-19 09:22:35,61.8,79.2,40,2306,3661,47.13
2023-04-19 09:22:36,61.8,79.2,45,2306,3661,32.57
2023-04-19 09:22:37,61.8,79.2,45,2306,3661,12.55
2023-04-19 09:22:38,61.8,79.4,36,2306,3661,14.00
2023-04-19 09:22:39,61.8,79.4,29,2306,3661,14.10
2023-04-19 09:22:40,61.8,79.5,25,2306,3661,48.59
2023-04-19 09:22:41,61.8,79.5,45,2306,3661,44.40
2023-04-19 09:22:42,61.8,79.7,45,2306,3661,48.74
2023-04-19 09:22:43,61.8,79.7,45,2306,3661,14.00
2023-04-19 09:22:44,61.8,79.7,30,2306,3661,12.18
2023-04-19 09:22:45,61.7,79.9,23,2306,3661,14.90
2023-04-19 09:22:46,61.7,79.9,36,2306,3661,44.82
2023-04-19 09:22:47,61.7,80.0,45,2306,3661,42.15
2023-04-19 09:22:49,61.7,80.0,45,2306,3661,47.11
2023-04-19 09:22:50,61.7,80.0,35,2306,3661,14.72
2023-04-19 09:22:51,61.7,80.2,10,2306,3661,16.83
2023-04-19 09:22:52,61.7,80.2,35,2306,3661,44.89
2023-04-19 09:22:53,61.7,80.3,14,2306,3661,46.41
2023-04-19 09:22:54,61.7,80.3,40,2306,3661,13.71
2023-04-19 09:22:55,61.7,80.3,45,2306,3661,14.63
2023-04-19 09:22:56,61.7,80.5,38,2306,3661,14.63
2023-04-19 09:22:57,61.6,80.5,7,2306,3661,47.38
2023-04-19 09:22:58,61.6,80.5,45,2306,3661,14.83
2023-04-19 09:22:59,61.6,80.7,40,2306,3661,13.03
2023-04-19 09:23:00,61.6,80.9,24,2306,3661,12.48
2023-04-19 09:23:01,61.6,80.9,25,2306,3661,47.39
2023-04-19 09:23:02,61.6,80.9,45,2306,3661,44.01
2023-04-19 09:23:03,61.5,81.1,45,2306,3661,49.07
2023-04-19 09:23:05,61.5,81.1,45,2306,3661,16.00
2023-04-19 09:23:06,61.5,81.1,29,2306,3661,15.77
2023-04-19 09:23:07,61.5,81.2,24,2306,3661,12.67
2023-04-19 09:23:08,61.5,81.2,37,2306,3661,15.10
2023-04-19 09:23:09,61.5,81.4,45,2306,3661,46.13
2023-04-19 09:23:10,61.5,81.4,45,2306,3661,20.76
2023-04-19 09:23:11,61.5,81.4,27,2306,3661,14.59
2023-04-19 09:23:12,61.5,81.5,21,2306,3661,14.99
2023-04-19 09:23:13,61.5,81.5,41,2306,3661,15.96
2023-04-19 09:23:14,61.5,81.7,45,2306,3661,48.56
2023-04-19 09:23:15,61.5,81.7,45,2306,3661,43.79
2023-04-19 09:23:16,61.4,81.7,6,2306,3661,17.32
2023-04-19 09:23:17,61.5,81.9,45,2306,3661,14.18
2023-04-19 09:23:18,61.4,81.9,25,2306,3661,44.98
2023-04-19 09:23:19,61.4,82.0,32,2306,3661,46.20
2023-04-19 09:23:20,61.4,82.0,33,2306,3661,47.58
2023-04-19 09:23:21,61.3,82.0,45,2306,3661,12.24
2023-04-19 09:23:22,61.3,82.2,45,2306,3661,13.81
2023-04-19 09:23:24,61.3,82.2,6,2306,3661,21.69
2023-04-19 09:23:25,61.3,82.4,39,2306,3661,48.11
2023-04-19 09:23:26,61.3,82.4,45,2306,3661,16.73
2023-04-19 09:23:27,61.3,82.4,39,2306,3661,14.40
2023-04-19 09:23:28,61.3,82.5,6,2306,3661,42.78
2023-04-19 09:23:29,61.3,82.5,45,2306,3661,47.99
2023-04-19 09:23:30,61.3,82.5,44,2306,3661,22.25
2023-04-19 09:23:31,61.3,82.7,9,2306,3661,16.46
2023-04-19 09:23:32,61.3,82.7,45,2306,3661,19.06
2023-04-19 09:23:33,61.3,82.8,45,2306,3661,47.71
2023-04-19 09:23:34,61.3,82.8,30,2306,3661,42.71
2023-04-19 09:23:35,61.3,83.0,21,2306,3661,49.36
2023-04-19 09:23:36,61.2,83.0,39,2306,3661,17.86
2023-04-19 09:23:37,61.2,83.0,45,2306,3661,15.21
2023-04-19 09:23:38,61.2,83.2,45,2306,3661,14.93
2023-04-19 09:23:39,61.2,83.2,32,2306,3661,12.96
2023-04-19 09:23:41,61.2,83.3,13,2306,3661,47.20
2023-04-19 09:23:42,61.2,83.3,45,2306,3661,25.00
2023-04-19 09:23:43,61.2,83.3,45,2306,3661,12.77
2023-04-19 09:23:44,61.2,83.5,40,2306,3661,14.30
2023-04-19 09:23:45,61.2,83.5,5,2306,3661,14.71
2023-04-19 09:23:46,61.1,83.5,45,2306,3661,13.50
2023-04-19 09:23:47,61.1,83.6,15,2306,3661,14.17
2023-04-19 09:23:48,61.1,83.6,30,2306,3661,43.10
2023-04-19 09:23:49,61.1,83.8,45,2306,3661,47.29
2023-04-19 09:23:50,61.1,83.8,45,2306,3661,48.72
2023-04-19 09:23:51,61.1,84.0,41,2306,3661,41.42
2023-04-19 09:23:52,61.1,84.0,29,2306,3661,12.59
2023-04-19 09:23:53,61.1,84.0,26,2306,3661,14.01
2023-04-19 09:23:54,61.1,84.1,38,2306,3661,12.49
2023-04-19 09:23:55,61.1,84.1,45,2306,3661,15.17
2023-04-19 09:23:56,61.0,84.3,40,2306,3661,43.03
2023-04-19 09:23:57,61.0,84.3,36,2306,3661,42.33
2023-04-19 09:23:59,61.0,84.4,14,2306,3661,43.88
2023-04-19 09:24:00,61.0,83.7,45,2306,3661,17.54
2023-04-19 09:24:01,61.0,83.7,15,2306,3661,23.92
2023-04-19 09:24:02,61.0,83.8,30,2306,3661,49.00
2023-04-19 09:24:03,61.0,83.8,45,2306,3661,48.58
2023-04-19 09:24:04,61.0,84.0,45,2306,3661,23.05
2023-04-19 09:24:05,61.0,84.0,45,2306,3661,14.06
2023-04-19 09:24:06,61.0,84.0,31,2306,3661,13.36
2023-04-19 09:24:07,61.0,84.2,29,2306,3661,13.58
2023-04-19 09:24:08,61.0,84.2,29,2306,3661,14.39
2023-04-19 09:24:09,61.0,84.3,45,2306,3661,45.98
2023-04-19 09:24:10,61.0,84.3,45,2306,3661,13.91
2023-04-19 09:24:11,60.9,84.3,16,2306,3661,14.05
2023-04-19 09:24:12,60.9,84.5,29,2306,3661,13.81
2023-04-19 09:24:13,60.9,84.3,45,2306,3661,47.27
2023-04-19 09:24:15,60.9,84.4,15,2306,3661,14.10
2023-04-19 09:24:16,60.9,84.4,41,2306,3661,14.15
2023-04-19 09:24:17,60.9,84.4,45,2306,3661,12.20
2023-04-19 09:24:18,60.9,84.5,45,2306,3661,14.31
2023-04-19 09:24:19,60.8,84.5,4,2306,3661,48.47
2023-04-19 09:24:20,60.8,84.5,40,2306,3661,15.24
2023-04-19 09:24:21,60.8,84.3,45,2306,3661,12.38
2023-04-19 09:24:22,60.8,84.3,45,2306,3661,14.00
2023-04-19 09:24:23,60.8,84.5,32,2306,3661,12.69
2023-04-19 09:24:24,60.8,84.5,26,2306,3661,43.83
2023-04-19 09:24:25,60.8,84.6,32,2306,3661,47.13
2023-04-19 09:24:26,60.8,84.6,45,2306,3661,47.71
2023-04-19 09:24:27,60.8,84.8,45,2306,3661,45.67
2023-04-19 09:24:28,60.8,84.5,45,2306,3661,14.66
2023-04-19 09:24:29,60.8,84.5,35,2306,3661,14.05
2023-04-19 09:24:30,60.8,84.7,19,2306,3661,14.82
2023-04-19 09:24:31,60.7,84.7,35,2306,3661,14.95
2023-04-19 09:24:32,60.8,84.6,45,2306,3661,44.17
2023-04-19 09:24:34,60.7,84.6,45,2306,3661,49.01
2023-04-19 09:24:35,60.7,84.7,45,2306,3661,25.15
2023-04-19 09:24:36,60.7,84.7,29,2306,3661,12.17
2023-04-19 09:24:37,60.7,84.7,29,2306,3661,12.29
2023-04-19 09:24:38,60.8,84.8,45,2306,3661,14.13
2023-04-19 09:24:39,60.7,84.4,45,2306,3661,45.56
2023-04-19 09:24:40,60.7,84.5,22,2306,3661,46.10
2023-04-19 09:24:41,60.7,84.2,23,2306,3661,16.73
2023-04-19 09:24:42,60.7,84.2,45,2306,3661,14.76
2023-04-19 09:24:43,60.7,84.4,31,2306,3661,37.08
2023-04-19 09:24:44,60.7,84.4,30,2306,3661,47.96
2023-04-19 09:24:45,60.7,84.5,29,2306,3661,47.97
2023-04-19 09:24:46,60.7,84.4,45,2306,3661,46.37
2023-04-19 09:24:47,60.6,84.4,45,2306,3661,12.33
2023-04-19 09:24:48,60.6,84.5,45,2306,3661,14.13
2023-04-19 09:24:49,60.6,84.5,34,2306,3661,12.20
2023-04-19 09:24:50,60.6,84.7,18,2306,3661,12.70
2023-04-19 09:24:52,60.6,84.3,37,2306,3661,47.84
2023-04-19 09:24:53,60.6,84.4,45,2306,3661,12.35
2023-04-19 09:24:54,60.6,84.5,37,2306,3661,13.03
2023-04-19 09:24:55,60.6,84.5,28,2306,3661,14.17
2023-04-19 09:24:56,60.6,84.7,25,2306,3661,12.64
2023-04-19 09:24:57,60.6,84.7,45,2306,3661,16.75
2023-04-19 09:24:58,60.6,83.9,45,2306,3661,12.53
2023-04-19 09:24:59,60.6,83.9,30,2306,3661,42.41
2023-04-19 09:25:00,60.6,84.1,17,2306,3661,46.72
2023-04-19 09:25:01,60.6,84.1,43,2306,3661,47.35
2023-04-19 09:25:02,60.5,84.3,45,2306,3661,12.57
2023-04-19 09:25:03,60.5,84.2,45,2306,3661,13.13
2023-04-19 09:25:04,60.5,84.2,44,2306,3661,12.39
2023-04-19 09:25:06,60.5,84.0,8,2306,3661,45.81
2023-04-19 09:25:07,60.5,84.0,38,2306,3661,42.14
2023-04-19 09:25:08,60.5,84.2,45,2306,3661,48.76
2023-04-19 09:25:09,60.5,84.2,45,2306,3661,45.62
2023-04-19 09:25:10,60.5,84.2,45,2306,3661,12.23
2023-04-19 09:25:11,60.5,84.4,0,2306,3661,12.91
2023-04-19 09:25:12,60.5,84.4,45,2306,3661,19.17
2023-04-19 09:25:13,60.5,84.5,45,2306,3661,45.35
2023-04-19 09:25:14,60.5,84.4,45,2306,3661,47.20
2023-04-19 09:25:15,60.5,84.5,40,2306,3661,27.89
2023-04-19 09:25:16,60.5,84.1,29,2306,3661,17.73
2023-04-19 09:25:17,60.5,84.1,41,2306,3661,12.85
2023-04-19 09:25:18,60.5,84.2,45,2306,3661,12.17
2023-04-19 09:25:19,60.5,84.2,45,2306,3661,16.66
2023-04-19 09:25:20,60.4,84.4,19,2306,3661,42.68
2023-04-19 09:25:22,60.4,84.4,26,2306,3661,18.69
2023-04-19 09:25:23,60.4,84.4,45,2306,3661,13.04
2023-04-19 09:25:24,60.4,82.7,35,2306,3661,12.72
2023-04-19 09:25:25,60.4,81.5,9,2306,3661,12.85
2023-04-19 09:25:26,60.4,81.5,0,2306,3661,44.13
2023-04-19 09:25:27,60.3,81.7,58,2306,3661,37.29
2023-04-19 09:25:28,60.3,81.7,42,2306,3661,16.08
2023-04-19 09:25:29,60.3,81.7,21,2306,3661,14.41
2023-04-19 09:25:30,60.4,81.8,26,2306,3661,16.39
2023-04-19 09:25:31,60.4,81.8,45,2306,3661,44.39
2023-04-19 09:25:32,60.4,82.0,45,2306,3661,44.40
2023-04-19 09:25:33,60.3,82.0,28,2306,3661,48.40
2023-04-19 09:25:34,60.3,82.1,30,2306,3661,47.65
2023-04-19 09:25:36,60.3,82.1,33,2306,3661,44.71
2023-04-19 09:25:37,60.3,82.3,44,2306,3661,22.22
2023-04-19 09:25:38,60.3,82.3,45,2306,3661,15.12
2023-04-19 09:25:39,60.3,82.3,45,2306,3661,14.06
2023-04-19 09:25:40,60.3,82.5,29,2306,3661,12.81
2023-04-19 09:25:41,60.3,82.5,26,2306,3661,35.57
2023-04-19 09:25:42,60.3,82.6,37,2306,3661,45.40
2023-04-19 09:25:43,60.3,82.6,43,2306,3661,12.56
2023-04-19 09:25:44,60.3,82.6,36,2306,3661,12.45
2023-04-19 09:25:45,60.3,82.8,27,2306,3661,15.15
2023-04-19 09:25:46,60.3,82.8,27,2306,3661,33.01
2023-04-19 09:25:47,60.3,82.9,44,2306,3661,45.72
2023-04-19 09:25:48,60.3,82.9,45,2306,3661,47.01
2023-04-19 09:25:49,60.3,83.1,45,2306,3661,16.09
2023-04-19 09:25:50,60.3,83.1,35,2306,3661,14.13
2023-04-19 09:25:51,60.2,83.1,27,2306,3661,16.34
2023-04-19 09:25:52,60.2,83.3,27,2306,3661,14.21
2023-04-19 09:25:53,60.1,83.5,45,2306,3661,12.50
2023-04-19 09:25:54,60.1,83.8,0,2306,3661,7.74
2023-04-19 09:25:55,60.0,84.1,0,2306,3661,8.33
2023-04-19 09:25:57,59.9,84.4,0,2306,3661,7.99
2023-04-19 09:25:58,59.9,84.3,0,2306,3661,7.71
2023-04-19 09:25:59,59.8,84.1,0,2306,3661,7.89
2023-04-19 09:26:00,59.7,84.3,0,2306,3661,7.80
2023-04-19 09:26:01,59.7,82.8,0,2306,3661,7.71
2023-04-19 09:26:02,59.6,83.0,0,2306,3661,7.69
2023-04-19 09:26:03,59.6,33.7,0,2274,3693,14.95
2023-04-19 09:26:04,59.5,34.2,0,1152,4815,7.74
2023-04-19 09:26:05,59.4,34.7,0,1150,4817,7.81
2023-04-19 09:26:06,59.4,35.3,0,1130,4837,7.81
2023-04-19 09:26:08,59.3,35.9,0,990,4977,7.86
2023-04-19 09:26:09,59.2,36.8,0,944,5023,7.77
2023-04-19 09:26:10,59.2,37.8,0,944,5023,7.70
2023-04-19 09:26:11,59.1,0.0,0,0,5968,9.37
